DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
04/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
04/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
04/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;32
04/05/2023;Distretto Magenta;MEDICINA MAGENTA;65
04/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;32
04/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;36
04/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);4
05/05/2023;Distretto Cuggiono;SALA CUGGIONO;25
05/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
05/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;21
05/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
05/05/2023;Distretto di Legnano;OCULISTICA;8
05/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;33
05/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
05/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
05/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
05/05/2023;Distretto di Legnano;MEDICINA LEGNANO;64
05/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;40
05/05/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
05/05/2023;Distretto Magenta;MEDICINA MAGENTA;46
05/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;32
05/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
05/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;30
05/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
05/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;27
05/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
06/05/2023;Distretto Cuggiono;SALA CUGGIONO;27
06/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
06/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;8
06/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
06/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
06/05/2023;Distretto di Legnano;MEDICINA LEGNANO;56
06/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
06/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;41
06/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;44
06/05/2023;Distretto di Legnano;OCULISTICA;7
06/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;27
06/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;40
06/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
06/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;22
06/05/2023;Distretto Magenta;MEDICINA MAGENTA;60
06/05/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
06/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;1
06/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;40
06/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
07/05/2023;Distretto Cuggiono;SALA CUGGIONO;22
07/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
07/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
07/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;42
07/05/2023;Distretto di Legnano;MEDICINA LEGNANO;45
07/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;34
07/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
07/05/2023;Distretto di Legnano;OCULISTICA;4
07/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;52
07/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
07/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;6
07/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
07/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;40
07/05/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
07/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;40
07/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
07/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;35
07/05/2023;Distretto Magenta;MEDICINA MAGENTA;70
08/05/2023;Distretto Cuggiono;SALA CUGGIONO;36
08/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;13
08/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;33
08/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;52
08/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;27
08/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
08/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;57
08/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
08/05/2023;Distretto di Legnano;MEDICINA LEGNANO;74
08/05/2023;Distretto di Legnano;OCULISTICA;4
08/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
08/05/2023;Distretto Magenta;MEDICINA MAGENTA;63
08/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;43
08/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;41
08/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;2
08/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;4
08/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;36
08/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
09/05/2023;Distretto Cuggiono;SALA CUGGIONO;32
09/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;21
09/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;14
09/05/2023;Distretto di Legnano;MEDICINA LEGNANO;64
09/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;41
09/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
09/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;55
09/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;19
09/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
09/05/2023;Distretto di Legnano;OCULISTICA;6
09/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
09/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
09/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
09/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;27
09/05/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
09/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;33
09/05/2023;Distretto Magenta;MEDICINA MAGENTA;71
09/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
09/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
09/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
10/05/2023;Distretto Cuggiono;SALA CUGGIONO;41
10/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
10/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;24
10/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;18
10/05/2023;Distretto di Legnano;OCULISTICA;7
10/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
10/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;41
10/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
10/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;18
10/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
10/05/2023;Distretto di Legnano;MEDICINA LEGNANO;51
10/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);3
10/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;37
10/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
10/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;17
10/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;21
10/05/2023;Distretto Magenta;MEDICINA MAGENTA;44
10/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
11/05/2023;Distretto Cuggiono;SALA CUGGIONO;27
11/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
11/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
11/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;36
11/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
11/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
11/05/2023;Distretto di Legnano;OCULISTICA;11
11/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;40
11/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;12
11/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
11/05/2023;Distretto di Legnano;MEDICINA LEGNANO;44
11/05/2023;Distretto Magenta;MEDICINA MAGENTA;65
11/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
11/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
11/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;28
11/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
11/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
11/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;26
12/05/2023;Distretto Cuggiono;SALA CUGGIONO;25
12/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
12/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;21
12/05/2023;Distretto di Legnano;MEDICINA LEGNANO;63
12/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
12/05/2023;Distretto di Legnano;OCULISTICA;9
12/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;39
12/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;14
12/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
12/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;34
12/05/2023;Distretto Magenta;MEDICINA MAGENTA;55
12/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
12/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;22
12/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
12/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;25
12/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
13/05/2023;Distretto Cuggiono;SALA CUGGIONO;22
13/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
13/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
13/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;4
13/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;42
13/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;30
13/05/2023;Distretto di Legnano;OCULISTICA;9
13/05/2023;Distretto di Legnano;MEDICINA LEGNANO;61
13/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;32
13/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
13/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
13/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
13/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
13/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;38
13/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
13/05/2023;Distretto Magenta;MEDICINA MAGENTA;56
13/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;40
13/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
14/05/2023;Distretto Cuggiono;SALA CUGGIONO;23
14/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
14/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
14/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;36
14/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
14/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
14/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;29
14/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
14/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;38
14/05/2023;Distretto di Legnano;MEDICINA LEGNANO;70
14/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
14/05/2023;Distretto di Legnano;OCULISTICA;2
14/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
14/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
14/05/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
14/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;26
14/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;39
14/05/2023;Distretto Magenta;MEDICINA MAGENTA;49
14/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
14/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
14/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;27
15/05/2023;Distretto Cuggiono;SALA CUGGIONO;36
15/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;30
15/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;19
15/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
15/05/2023;Distretto di Legnano;MEDICINA LEGNANO;48
15/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
15/05/2023;Distretto di Legnano;OCULISTICA;8
15/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;37
15/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;30
15/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;45
15/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
15/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;40
15/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
15/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;29
15/05/2023;Distretto Magenta;MEDICINA MAGENTA;62
15/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
15/05/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
15/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;28
16/05/2023;Distretto Cuggiono;SALA CUGGIONO;31
16/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
16/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
16/05/2023;Distretto di Legnano;MEDICINA LEGNANO;63
16/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;39
16/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
16/05/2023;Distretto di Legnano;OCULISTICA;7
16/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;19
16/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
16/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;25
16/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
16/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;24
16/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;50
16/05/2023;Distretto Magenta;MEDICINA MAGENTA;52
16/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
16/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;30
16/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;29
16/05/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
16/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
17/05/2023;Distretto Cuggiono;SALA CUGGIONO;30
17/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
17/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
17/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;38
17/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;19
17/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
17/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
17/05/2023;Distretto di Legnano;MEDICINA LEGNANO;59
17/05/2023;Distretto di Legnano;OCULISTICA;6
17/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
17/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;39
17/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
17/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;33
17/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
17/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
17/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
17/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
17/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;25
17/05/2023;Distretto Magenta;MEDICINA MAGENTA;55
17/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;35
18/05/2023;Distretto Cuggiono;SALA CUGGIONO;24
18/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
18/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
18/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
18/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
18/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
18/05/2023;Distretto di Legnano;MEDICINA LEGNANO;55
18/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;56
18/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;20
18/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
18/05/2023;Distretto di Legnano;OCULISTICA;8
18/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;29
18/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
18/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
18/05/2023;Distretto Magenta;MEDICINA MAGENTA;46
18/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
18/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;18
19/05/2023;Distretto Cuggiono;SALA CUGGIONO;23
19/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
19/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;17
19/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
19/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;19
19/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
19/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
19/05/2023;Distretto di Legnano;MEDICINA LEGNANO;59
19/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;37
19/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
19/05/2023;Distretto di Legnano;OCULISTICA;3
19/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
19/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;38
19/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
19/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
19/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;44
19/05/2023;Distretto Magenta;MEDICINA MAGENTA;49
19/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;19
19/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
20/05/2023;Distretto Cuggiono;SALA CUGGIONO;11
20/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
20/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;12
20/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;39
20/05/2023;Distretto di Legnano;OCULISTICA;6
20/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;19
20/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;39
20/05/2023;Distretto di Legnano;MEDICINA LEGNANO;55
20/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
20/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
20/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
20/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;42
20/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
20/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;32
20/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;26
20/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
20/05/2023;Distretto Magenta;MEDICINA MAGENTA;40
20/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
21/05/2023;Distretto Cuggiono;SALA CUGGIONO;23
21/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
21/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
21/05/2023;Distretto di Legnano;MEDICINA LEGNANO;63
21/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;44
21/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
21/05/2023;Distretto di Legnano;OCULISTICA;4
21/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
21/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;27
21/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
21/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;30
21/05/2023;Distretto Magenta;MEDICINA MAGENTA;66
21/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
21/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;42
21/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;2
21/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
21/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;42
22/05/2023;Distretto Cuggiono;SALA CUGGIONO;33
22/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;33
22/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;16
22/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;26
22/05/2023;Distretto di Legnano;MEDICINA LEGNANO;74
22/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
22/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
22/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;49
22/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;48
22/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
22/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
22/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;39
22/05/2023;Distretto Magenta;MEDICINA MAGENTA;72
22/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;23
22/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
22/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
22/05/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
22/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
22/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
23/05/2023;Distretto Cuggiono;SALA CUGGIONO;38
23/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;33
23/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
23/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;17
23/05/2023;Distretto di Legnano;MEDICINA LEGNANO;63
23/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
23/05/2023;Distretto di Legnano;OCULISTICA;10
23/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;58
23/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
23/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;43
23/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
23/05/2023;Distretto Magenta;MEDICINA MAGENTA;56
23/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
23/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;37
23/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;37
23/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;33
23/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
23/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
23/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
24/05/2023;Distretto Cuggiono;SALA CUGGIONO;29
24/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
24/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;13
24/05/2023;Distretto di Legnano;MEDICINA LEGNANO;74
24/05/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
24/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;26
24/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;38
24/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
24/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;18
24/05/2023;Distretto di Legnano;OCULISTICA;10
24/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
24/05/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
24/05/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
24/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;46
24/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
24/05/2023;Distretto Magenta;MEDICINA MAGENTA;65
24/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;27
24/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
24/05/2023;Distretto Magenta;ORTOPEDIA MAGENTA;39
25/05/2023;Distretto Cuggiono;SALA CUGGIONO;33
25/05/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
25/05/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
25/05/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;50
25/05/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
25/05/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
25/05/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
25/05/2023;Distretto di Legnano;CHIRURGIA LEGNANO;35
25/05/2023;Distretto di Legnano;OCULISTICA;3
25/05/2023;Distretto di Legnano;GESSI (CHIRURGIA PLASTICA);1
25/05/2023;Distretto di Legnano;MEDICINA LEGNANO;64
25/05/2023;Distretto di Legnano;PEDIATRIA LEGNANO;30
25/05/2023;Distretto Magenta;CHIRURGIA MAGENTA;32
25/05/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
25/05/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
25/05/2023;Distretto Magenta;PEDIATRIA MAGENTA;25
25/05/2023;Distretto Magenta;MEDICINA MAGENTA;69
25/05/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
