DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
20/01/2022;Distretto di Legnano;MEDICINA LEGNANO;34
20/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;14
20/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;24
20/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
20/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;12
20/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;8
20/01/2022;Distretto Magenta;MEDICINA MAGENTA;39
20/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
20/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
21/01/2022;Distretto Cuggiono;SALA CUGGIONO;14
21/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;12
21/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
21/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
21/01/2022;Distretto di Legnano;MEDICINA LEGNANO;47
21/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;13
21/01/2022;Distretto di Legnano;OCULISTICA;5
21/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
21/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;30
21/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;13
21/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;24
21/01/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
21/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;16
21/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
21/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;25
21/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;29
21/01/2022;Distretto Magenta;MEDICINA MAGENTA;57
21/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
21/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;12
21/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
22/01/2022;Distretto Cuggiono;SALA CUGGIONO;12
22/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
22/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;7
22/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
22/01/2022;Distretto di Legnano;MEDICINA LEGNANO;32
22/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;22
22/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
22/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;16
22/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;8
22/01/2022;Distretto di Legnano;OCULISTICA;5
22/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;35
22/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
22/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;22
22/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;8
22/01/2022;Distretto Magenta;GESSI (ORTOPEDIA);2
22/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;24
22/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
22/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;22
22/01/2022;Distretto Magenta;MEDICINA MAGENTA;52
22/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
22/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;18
23/01/2022;Distretto Cuggiono;SALA CUGGIONO;9
23/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;1
23/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;7
23/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
23/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
23/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;30
23/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;25
23/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;16
23/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;5
23/01/2022;Distretto di Legnano;MEDICINA LEGNANO;30
23/01/2022;Distretto di Legnano;OCULISTICA;1
23/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
23/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
23/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
23/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;26
23/01/2022;Distretto Magenta;MEDICINA MAGENTA;34
23/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;24
23/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
23/01/2022;Distretto Magenta;GESSI (ORTOPEDIA);2
23/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;7
24/01/2022;Distretto Cuggiono;SALA CUGGIONO;21
24/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
24/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
24/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;12
24/01/2022;Distretto di Legnano;OCULISTICA;4
24/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;26
24/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;11
24/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;7
24/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;32
24/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
24/01/2022;Distretto di Legnano;MEDICINA LEGNANO;43
24/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
24/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;35
24/01/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
24/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;4
24/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;8
24/01/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
24/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;28
24/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
24/01/2022;Distretto Magenta;MEDICINA MAGENTA;39
24/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
24/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
25/01/2022;Distretto Cuggiono;SALA CUGGIONO;20
25/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;6
25/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
25/01/2022;Distretto di Legnano;OCULISTICA;2
25/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
25/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;26
25/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
25/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
25/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
25/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;25
25/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;14
25/01/2022;Distretto di Legnano;MEDICINA LEGNANO;58
25/01/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
25/01/2022;Distretto Magenta;MEDICINA MAGENTA;50
25/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
25/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
25/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;16
25/01/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
25/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
25/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
25/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;25
25/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;23
26/01/2022;Distretto Cuggiono;SALA CUGGIONO;19
26/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
26/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
26/01/2022;Distretto di Legnano;MEDICINA LEGNANO;42
26/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;12
26/01/2022;Distretto di Legnano;OCULISTICA;4
26/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;31
26/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
26/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;27
26/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;7
26/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;6
26/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
26/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
26/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;27
26/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;32
26/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;10
26/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;16
26/01/2022;Distretto Magenta;MEDICINA MAGENTA;42
27/01/2022;Distretto Cuggiono;SALA CUGGIONO;31
27/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
27/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
27/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;22
27/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;9
27/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
27/01/2022;Distretto di Legnano;OCULISTICA;4
27/01/2022;Distretto di Legnano;MEDICINA LEGNANO;47
27/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
27/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;15
27/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;28
27/01/2022;Distretto Magenta;MEDICINA MAGENTA;38
27/01/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
27/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;1
27/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;27
27/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;21
27/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;17
27/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;5
27/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
27/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
28/01/2022;Distretto Cuggiono;SALA CUGGIONO;18
28/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
28/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
28/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
28/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;34
28/01/2022;Distretto di Legnano;OCULISTICA;5
28/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;20
28/01/2022;Distretto di Legnano;MEDICINA LEGNANO;53
28/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;13
28/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
28/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
28/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;31
28/01/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;3
28/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;24
28/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;8
28/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
28/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;18
28/01/2022;Distretto Magenta;MEDICINA MAGENTA;42
28/01/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
28/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;17
28/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;4
28/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
29/01/2022;Distretto Cuggiono;SALA CUGGIONO;16
29/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
29/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;8
29/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;30
29/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
29/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;39
29/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
29/01/2022;Distretto di Legnano;OCULISTICA;3
29/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
29/01/2022;Distretto di Legnano;MEDICINA LEGNANO;49
29/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;10
29/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
29/01/2022;Distretto Magenta;MEDICINA MAGENTA;35
29/01/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
29/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
29/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
29/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;26
29/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
29/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;20
29/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;25
30/01/2022;Distretto Cuggiono;SALA CUGGIONO;8
30/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
30/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;8
30/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;6
30/01/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
30/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
30/01/2022;Distretto di Legnano;MEDICINA LEGNANO;51
30/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;35
30/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;33
30/01/2022;Distretto di Legnano;OCULISTICA;1
30/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;27
30/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;10
30/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
30/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;29
30/01/2022;Distretto Magenta;MEDICINA MAGENTA;51
30/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
30/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
30/01/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
30/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;31
30/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
30/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;18
31/01/2022;Distretto Cuggiono;SALA CUGGIONO;24
31/01/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
31/01/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
31/01/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;36
31/01/2022;Distretto di Legnano;MEDICINA LEGNANO;59
31/01/2022;Distretto di Legnano;OCULISTICA;7
31/01/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;8
31/01/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
31/01/2022;Distretto di Legnano;PEDIATRIA LEGNANO;10
31/01/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
31/01/2022;Distretto di Legnano;CHIRURGIA LEGNANO;37
31/01/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
31/01/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
31/01/2022;Distretto Magenta;MEDICINA MAGENTA;67
31/01/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
31/01/2022;Distretto Magenta;ORTOPEDIA MAGENTA;34
31/01/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
31/01/2022;Distretto Magenta;CHIRURGIA MAGENTA;26
31/01/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
01/02/2022;Distretto Cuggiono;SALA CUGGIONO;26
01/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
01/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
01/02/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
01/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;10
01/02/2022;Distretto di Legnano;MEDICINA LEGNANO;32
01/02/2022;Distretto di Legnano;OCULISTICA;4
01/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;37
01/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
01/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;38
01/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;16
01/02/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
01/02/2022;Distretto Magenta;CHIRURGIA MAGENTA;22
01/02/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
01/02/2022;Distretto Magenta;MEDICINA MAGENTA;44
01/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;21
01/02/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
01/02/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
01/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;36
01/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;5
01/02/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
02/02/2022;Distretto Cuggiono;SALA CUGGIONO;24
02/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
02/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
02/02/2022;Distretto di Legnano;MEDICINA LEGNANO;43
02/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;14
02/02/2022;Distretto di Legnano;OCULISTICA;2
02/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;35
02/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
02/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;23
02/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;28
02/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;17
02/02/2022;Distretto Magenta;MEDICINA MAGENTA;48
02/02/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;7
02/02/2022;Distretto Magenta;CHIRURGIA MAGENTA;28
02/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
02/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;23
02/02/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
02/02/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
03/02/2022;Distretto Cuggiono;SALA CUGGIONO;22
03/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
03/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
03/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;4
03/02/2022;Distretto di Legnano;MEDICINA LEGNANO;52
03/02/2022;Distretto di Legnano;OCULISTICA;10
03/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;9
03/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;32
03/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;25
03/02/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
03/02/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
03/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
03/02/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
03/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;33
03/02/2022;Distretto Magenta;MEDICINA MAGENTA;43
03/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;18
03/02/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
03/02/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
03/02/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
03/02/2022;Distretto Magenta;CHIRURGIA MAGENTA;29
03/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;4
04/02/2022;Distretto Cuggiono;SALA CUGGIONO;23
04/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
04/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
04/02/2022;Distretto di Legnano;OCULISTICA;5
04/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;7
04/02/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
04/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
04/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
04/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;40
04/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;29
04/02/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
04/02/2022;Distretto di Legnano;MEDICINA LEGNANO;52
04/02/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
04/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;23
04/02/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;7
04/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
04/02/2022;Distretto Magenta;CHIRURGIA MAGENTA;36
04/02/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
04/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
04/02/2022;Distretto Magenta;MEDICINA MAGENTA;60
04/02/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
05/02/2022;Distretto Cuggiono;SALA CUGGIONO;26
05/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
05/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
05/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
05/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;37
05/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;32
05/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
05/02/2022;Distretto di Legnano;MEDICINA LEGNANO;44
05/02/2022;Distretto di Legnano;OCULISTICA;5
05/02/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
05/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;4
05/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;24
05/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;15
05/02/2022;Distretto Magenta;OBI GENERALE MAGENTA;9
05/02/2022;Distretto Magenta;MEDICINA MAGENTA;46
05/02/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
05/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
05/02/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
05/02/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
05/02/2022;Distretto Magenta;CHIRURGIA MAGENTA;28
06/02/2022;Distretto Cuggiono;SALA CUGGIONO;16
06/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
06/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
06/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;41
06/02/2022;Distretto di Legnano;OCULISTICA;1
06/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;6
06/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;31
06/02/2022;Distretto di Legnano;MEDICINA LEGNANO;47
06/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
06/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;29
06/02/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;4
06/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;29
06/02/2022;Distretto Magenta;GESSI (ORTOPEDIA);3
06/02/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
06/02/2022;Distretto Magenta;CHIRURGIA MAGENTA;23
06/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;16
06/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;5
06/02/2022;Distretto Magenta;MEDICINA MAGENTA;49
06/02/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
06/02/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
06/02/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
07/02/2022;Distretto Cuggiono;SALA CUGGIONO;19
07/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;13
07/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;25
07/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;48
07/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
07/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;7
07/02/2022;Distretto di Legnano;MEDICINA LEGNANO;49
07/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;42
07/02/2022;Distretto di Legnano;OCULISTICA;2
07/02/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
07/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
07/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
07/02/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
07/02/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
07/02/2022;Distretto Magenta;MEDICINA COVID MAGENTA;8
07/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;25
07/02/2022;Distretto Magenta;CHIRURGIA MAGENTA;32
07/02/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
07/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;15
07/02/2022;Distretto Magenta;MEDICINA MAGENTA;53
08/02/2022;Distretto Cuggiono;SALA CUGGIONO;27
08/02/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
08/02/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
08/02/2022;Distretto di Legnano;OCULISTICA;7
08/02/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;1
08/02/2022;Distretto di Legnano;CHIRURGIA LEGNANO;30
08/02/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
08/02/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;30
08/02/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
08/02/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
08/02/2022;Distretto di Legnano;PEDIATRIA LEGNANO;17
08/02/2022;Distretto di Legnano;MEDICINA LEGNANO;46
08/02/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
08/02/2022;Distretto Magenta;PEDIATRIA MAGENTA;16
08/02/2022;Distretto Magenta;ORTOPEDIA MAGENTA;26
08/02/2022;Distretto Magenta;MEDICINA MAGENTA;48
